Timestamp;QPU_Name;Estado;Tareas_Normales_Cola;Trabajos_Hibridos_Cola
2026-05-18 22:19:08;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 22:19:08;Garnet;ONLINE;4;0
2026-05-18 22:19:08;Forte 1;OFFLINE;31;0
2026-05-18 23:19:13;Cepheus-1-108Q;ONLINE;0;0
2026-05-18 23:19:13;Garnet;ONLINE;1;0
2026-05-18 23:19:13;Forte 1;OFFLINE;31;0
2026-05-19 00:19:19;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 00:19:19;Garnet;ONLINE;1;0
2026-05-19 00:19:19;Forte 1;OFFLINE;31;0
2026-05-19 01:19:24;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 01:19:24;Garnet;ONLINE;0;0
2026-05-19 01:19:24;Forte 1;OFFLINE;31;0
2026-05-19 02:19:29;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 02:19:29;Garnet;ONLINE;1;0
2026-05-19 02:19:29;Forte 1;OFFLINE;31;0
2026-05-19 03:19:35;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 03:19:35;Garnet;ONLINE;0;0
2026-05-19 03:19:35;Forte 1;OFFLINE;31;0
2026-05-19 04:19:40;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 04:19:40;Garnet;ONLINE;1;0
2026-05-19 04:19:40;Forte 1;OFFLINE;31;0
2026-05-19 05:19:45;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 05:19:45;Garnet;ONLINE;1;0
2026-05-19 05:19:45;Forte 1;OFFLINE;31;0
2026-05-19 06:19:50;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 06:19:50;Garnet;ONLINE;0;0
2026-05-19 06:19:50;Forte 1;OFFLINE;31;0
2026-05-19 07:19:55;Cepheus-1-108Q;ONLINE;1;0
2026-05-19 07:19:55;Garnet;ONLINE;3;0
2026-05-19 07:19:55;Forte 1;OFFLINE;31;0
2026-05-19 08:20:00;Cepheus-1-108Q;ONLINE;2;0
2026-05-19 08:20:00;Garnet;ONLINE;4;0
2026-05-19 08:20:00;Forte 1;OFFLINE;31;0
2026-05-19 09:20:06;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 09:20:06;Garnet;ONLINE;1;0
2026-05-19 09:20:06;Forte 1;OFFLINE;31;0
2026-05-19 10:20:11;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 10:20:11;Garnet;ONLINE;1;0
2026-05-19 10:20:11;Forte 1;OFFLINE;31;0
2026-05-19 11:20:16;Cepheus-1-108Q;ONLINE;1;0
2026-05-19 11:20:16;Garnet;ONLINE;1;0
2026-05-19 11:20:16;Forte 1;OFFLINE;31;0
2026-05-19 12:20:21;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 12:20:21;Garnet;ONLINE;1;0
2026-05-19 12:20:21;Forte 1;OFFLINE;31;0
2026-05-19 13:20:26;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 13:20:26;Garnet;ONLINE;1;0
2026-05-19 13:20:26;Forte 1;OFFLINE;31;0
2026-05-19 14:20:32;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 14:20:32;Garnet;ONLINE;0;0
2026-05-19 14:20:32;Forte 1;OFFLINE;31;0
2026-05-19 15:20:37;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 15:20:37;Garnet;ONLINE;1;0
2026-05-19 15:20:37;Forte 1;OFFLINE;31;0
2026-05-19 16:20:42;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 16:20:42;Garnet;ONLINE;8;0
2026-05-19 16:20:42;Forte 1;OFFLINE;31;0
2026-05-19 17:20:47;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 17:20:47;Garnet;ONLINE;0;0
2026-05-19 17:20:47;Forte 1;OFFLINE;31;0
2026-05-19 18:20:53;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 18:20:53;Garnet;ONLINE;1;0
2026-05-19 18:20:53;Forte 1;OFFLINE;31;0
2026-05-19 19:20:58;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 19:20:58;Garnet;ONLINE;0;0
2026-05-19 19:20:58;Forte 1;OFFLINE;31;0
2026-05-19 20:21:04;Cepheus-1-108Q;ONLINE;1;0
2026-05-19 20:21:04;Garnet;ONLINE;0;0
2026-05-19 20:21:04;Forte 1;OFFLINE;31;0
2026-05-19 21:21:09;Cepheus-1-108Q;ONLINE;3;0
2026-05-19 21:21:09;Garnet;ONLINE;0;0
2026-05-19 21:21:09;Forte 1;OFFLINE;0;0
2026-05-19 22:21:14;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 22:21:14;Garnet;ONLINE;0;0
2026-05-19 22:21:14;Forte 1;OFFLINE;0;0
2026-05-19 23:21:20;Cepheus-1-108Q;ONLINE;0;0
2026-05-19 23:21:20;Garnet;ONLINE;0;0
2026-05-19 23:21:20;Forte 1;OFFLINE;0;0
2026-05-20 00:21:25;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 00:21:25;Garnet;ONLINE;0;0
2026-05-20 00:21:25;Forte 1;OFFLINE;0;0
2026-05-20 01:21:31;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 01:21:31;Garnet;ONLINE;0;0
2026-05-20 01:21:31;Forte 1;OFFLINE;0;0
2026-05-20 02:21:36;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 02:21:36;Garnet;ONLINE;1;0
2026-05-20 02:21:36;Forte 1;OFFLINE;0;0
2026-05-20 03:21:41;Cepheus-1-108Q;ONLINE;1;0
2026-05-20 03:21:41;Garnet;ONLINE;0;0
2026-05-20 03:21:41;Forte 1;OFFLINE;0;0
2026-05-20 04:21:46;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 04:21:46;Garnet;ONLINE;0;0
2026-05-20 04:21:46;Forte 1;OFFLINE;0;0
2026-05-20 05:21:51;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 05:21:51;Garnet;ONLINE;0;0
2026-05-20 05:21:51;Forte 1;OFFLINE;0;0
2026-05-20 06:21:57;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 06:21:57;Garnet;ONLINE;0;0
2026-05-20 06:21:57;Forte 1;OFFLINE;0;0
2026-05-20 07:22:02;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 07:22:02;Garnet;ONLINE;0;0
2026-05-20 07:22:02;Forte 1;OFFLINE;0;0
2026-05-20 08:22:07;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 08:22:07;Garnet;ONLINE;0;0
2026-05-20 08:22:07;Forte 1;OFFLINE;0;0
2026-05-20 09:22:13;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 09:22:13;Garnet;ONLINE;0;0
2026-05-20 09:22:13;Forte 1;OFFLINE;0;0
2026-05-20 10:22:18;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 10:22:18;Garnet;ONLINE;0;0
2026-05-20 10:22:18;Forte 1;OFFLINE;0;0
2026-05-20 11:22:24;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 11:22:24;Garnet;ONLINE;0;0
2026-05-20 11:22:24;Forte 1;OFFLINE;0;0
2026-05-20 12:22:29;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 12:22:29;Garnet;ONLINE;0;0
2026-05-20 12:22:29;Forte 1;OFFLINE;0;0
2026-05-20 13:22:34;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 13:22:34;Garnet;ONLINE;0;0
2026-05-20 13:22:34;Forte 1;OFFLINE;0;0
2026-05-20 14:22:39;Cepheus-1-108Q;ONLINE;2;0
2026-05-20 14:22:39;Garnet;ONLINE;0;0
2026-05-20 14:22:39;Forte 1;OFFLINE;0;0
2026-05-20 15:22:44;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 15:22:44;Garnet;ONLINE;0;0
2026-05-20 15:22:44;Forte 1;OFFLINE;0;0
2026-05-20 16:22:49;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 16:22:49;Garnet;ONLINE;6;0
2026-05-20 16:22:49;Forte 1;OFFLINE;0;0
2026-05-20 17:22:55;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 17:22:55;Garnet;ONLINE;1;0
2026-05-20 17:22:55;Forte 1;OFFLINE;0;0
2026-05-20 18:23:00;Cepheus-1-108Q;ONLINE;4;0
2026-05-20 18:23:00;Garnet;ONLINE;1;0
2026-05-20 18:23:00;Forte 1;OFFLINE;0;0
2026-05-20 19:23:06;Cepheus-1-108Q;ONLINE;3;0
2026-05-20 19:23:06;Garnet;ONLINE;0;0
2026-05-20 19:23:06;Forte 1;OFFLINE;0;0
2026-05-20 20:23:11;Cepheus-1-108Q;ONLINE;5;0
2026-05-20 20:23:11;Garnet;ONLINE;0;0
2026-05-20 20:23:11;Forte 1;OFFLINE;0;0
2026-05-20 21:23:16;Cepheus-1-108Q;ONLINE;6;0
2026-05-20 21:23:16;Garnet;ONLINE;0;0
2026-05-20 21:23:16;Forte 1;OFFLINE;0;0
2026-05-20 22:23:21;Cepheus-1-108Q;ONLINE;1;0
2026-05-20 22:23:21;Garnet;ONLINE;0;0
2026-05-20 22:23:21;Forte 1;OFFLINE;0;0
2026-05-20 23:23:26;Cepheus-1-108Q;ONLINE;0;0
2026-05-20 23:23:26;Garnet;ONLINE;1;0
2026-05-20 23:23:26;Forte 1;OFFLINE;0;0
2026-05-21 00:23:31;Cepheus-1-108Q;ONLINE;2;0
2026-05-21 00:23:31;Garnet;ONLINE;0;0
2026-05-21 00:23:31;Forte 1;OFFLINE;0;0
2026-05-21 01:23:36;Cepheus-1-108Q;ONLINE;1;0
2026-05-21 01:23:36;Garnet;ONLINE;0;0
2026-05-21 01:23:36;Forte 1;OFFLINE;0;0
2026-05-21 02:23:41;Cepheus-1-108Q;ONLINE;0;0
2026-05-21 02:23:41;Garnet;ONLINE;1;0
2026-05-21 02:23:41;Forte 1;OFFLINE;0;0
2026-05-21 03:23:47;Cepheus-1-108Q;ONLINE;3;0
2026-05-21 03:23:47;Garnet;ONLINE;0;0
2026-05-21 03:23:47;Forte 1;OFFLINE;0;0
2026-05-21 04:23:52;Cepheus-1-108Q;ONLINE;0;0
2026-05-21 04:23:52;Garnet;ONLINE;0;0
2026-05-21 04:23:52;Forte 1;OFFLINE;0;0
2026-05-21 05:23:57;Cepheus-1-108Q;ONLINE;0;0
2026-05-21 05:23:57;Garnet;ONLINE;0;0
2026-05-21 05:23:57;Forte 1;OFFLINE;0;0
2026-05-21 06:24:02;Cepheus-1-108Q;ONLINE;0;0
2026-05-21 06:24:02;Garnet;ONLINE;0;0
2026-05-21 06:24:02;Forte 1;OFFLINE;0;0
2026-05-21 07:24:08;Cepheus-1-108Q;ONLINE;1;0
2026-05-21 07:24:08;Garnet;ONLINE;0;0
2026-05-21 07:24:08;Forte 1;OFFLINE;0;0
2026-05-21 08:24:13;Cepheus-1-108Q;ONLINE;1;0
2026-05-21 08:24:13;Garnet;ONLINE;0;0
2026-05-21 08:24:13;Forte 1;OFFLINE;0;0
2026-05-21 09:24:18;Cepheus-1-108Q;ONLINE;0;0
2026-05-21 09:24:18;Garnet;ONLINE;0;0
2026-05-21 09:24:18;Forte 1;OFFLINE;0;0
2026-05-21 10:24:23;Cepheus-1-108Q;ONLINE;0;0
2026-05-21 10:24:23;Garnet;ONLINE;0;0
2026-05-21 10:24:23;Forte 1;OFFLINE;0;0
